cpc_group_id,cpc_subgroup_id,patent_abstract,patent_number,patent_title,patent_year
Y02D,Y02D70/00,"A communication apparatus for performing automatic reception processing of a calling signal received on a telephone line, by power supplied from a first power supply, includes an image processing unit, a detection unit, a counting unit, and a power supply control unit. The image processing unit performs image processing on image data received over the telephone line, by power supplied from a second power supply. The detection unit detects a calling signal received on the telephone line, by power supplied from the first power supply, while power supplied from the second power supply is stopped. The counting unit counts the number of calling signals detected by the detection unit. The power supply control unit starts supply of power from the second power supply on the basis that the number of detected calling signals counted by the counting unit reaches a predetermined number.",9860407,"Communication apparatus, method of controlling communication apparatus, and storage medium",2018
Y02D,Y02D70/00,"To more appropriately maintain a wireless communication connection, a communication apparatus obtains an identifier of a first network connected, by a first wireless communication scheme, to another communication apparatus; searches for a second network by the first wireless communication scheme, which exists on the periphery, and obtains an identifier of the second network; and transmits, if the identifier of the first network and the identifier of the second network are different, a predetermined notification signal to the other communication apparatus via communication by a second wireless communication scheme with lower transmission power than the first wireless communication scheme.",10009816,"Communication apparatus, method of controlling the same, and communication system",2018
Y02D,Y02D70/00,"A communication apparatus includes a memory that stores instructions, and a processor that executes the instructions. The instructions are executed to transmit to another communication apparatus a notification for requesting a predetermined type of packet which is used by the communication apparatus for changing an operation mode of the communication apparatus from a first operation mode to a second operation mode higher than the first operation mode in power consumption, and to determine, in a case where the predetermined type of packet is received from the another communication apparatus during a test time period according to the notification, the first operation mode as an operation mode of the communication apparatus after the test time period. The operation mode of the communication apparatus is set to the first operation mode according to such a determination.",10159041,"Communication apparatus, method of controlling the same, and non-transitory computer-readable storage medium",2018
Y02D,Y02D30/30,"A communication apparatus includes: a transceiver configured to receive a receive window size for use in communication with at least one communication destination communication apparatus from the at least one communication destination communication apparatus; a power-mode determining unit configured to determine a power mode to which transition is to be made, based on the receive window size received by the transceiver; a protocol stack unit configured to request the power-mode determining unit to determine the power mode at a time after transmitting and receiving data to and from the at least one communication destination communication apparatus; and a power-mode control unit configured to control electric power in accordance with the power mode determined by the power-mode determining unit.",10051562,"Communication apparatus, power control method, and recording medium",2018
Y02D,Y02D70/00,"Embodiments are provided for utilizing communication routes based operation mode. In an example implementation, while operating in a first operation mode, a playback device may communicate with a second playback device of the networked media system via a first route and a second route. The playback device may determine that the first playback device is to enter a second operation mode. Responsive to the determination, the playback device may (i) transmit, to the second playback device, a message to cause the second playback device to cease communication with the first playback device via the first route, and (ii) operate in the second operation mode.",9965242,Communication based on operation mode,2018
Y02D,Y02D70/00,"In some examples, a method includes receiving, at a second device of a data link group of a neighbor aware network (NAN), a message including an indication of whether a first device corresponding to a particular service is available during a particular time period during which devices of the data link group are configured to operate in an active operating mode. The method also includes transitioning to a low-power operating mode during one or more transmission windows corresponding to the particular time period in response to determining that the first device is unavailable during the particular time period.",10117222,Communication between devices of a neighbor aware network,2018
Y02D,Y02D70/00,"In some examples, a method includes generating, at a first device, a paging message including an indication of whether the first device is available for a particular time period during which devices of a data link group of a neighbor aware network (NAN) are configured to operate in an active operating mode. The method also includes sending the message from the first device to one or more devices of the data link group of the NAN.",9961668,Communication between devices of a neighbor aware network,2018
Y02D,Y02D70/00,"There is provided a communication control device including an acquisition unit configured to acquire a result of measurement by a terminal device, and a control unit configured to control switching of an operation mode of a base station of a small cell overlapping with a macro cell partially or wholly based on the result of the measurement. The switching is switching of the operation mode from one of a first mode and a second mode to the other. The first mode is a mode in which the base station can perform wireless communication with a device in the small cell, and the second mode is a mode that consumes less power than the first mode.",10080174,Communication control device and communication control method,2018
Y02D,Y02D70/00,"A communication control method comprises: a step A of requesting, by an off target base station, an extension target base station that manages a second cell to which a closed mode in which only a user terminal having an access right is accessible is settable to perform the cell extension; and a step B of transmitting, by the extension target base station, a response to the request based on a determination result as to whether or not a user terminal connected to the first cell is connectable to the second cell, to the off target base station.",10070382,Communication control method and base station,2018
Y02D,Y02D70/00,"To save power consumed due to reception of frames destined to other communication devices and enable power saving by prolonging a sleep state.A communication device is provided including a communication unit which communicates with a base station, a switching unit which switches an operation mode of the communication unit from a normal mode for communicating with the base station to a power saving mode for uncommunicating with the base station, when the communication unit receives data from the base station in a state in which the communication unit does not transmit a data transmission request to the base station, and a determination unit which determines a duration time of the power saving mode, based on a data length of the data received.",9942844,Communication control method and communication device for enabling power saving,2018
Y02D,Y02D70/00,"A first radio base station counts a first handover number that is the number of handovers to a cell managed by the first radio base station and a second handover number that is the number of handovers from the cell in a predetermined period of time; and notifies a second radio base station or an operation, administration, and maintenance (OAM) apparatus of the first handover number and the second handover number.",10142849,Communication control method and radio base station using handover count information,2018
Y02D,Y02D70/00,"A data flow control method and communication device operable to communicate using a first radio access technology (RAT) and a second RAT are described. In a data flow control method, data flow congestion is detected. The congestion can be detected on a first communication link associated with the first RAT. The communication device can be controlled to enter a reduced power operating mode for communications via the first communication link. The entry of the reduced power mode can induce a base station supporting the second communication link associated with the second RAT to perform one or more data flow control operations. A data flow control method can include dropping data packets on a lower protocol layer to induce a higher protocol layer to perform a data flow control operation. The data flow control operation can induce the network to reduce data flow.",10142237,Communication control method and system,2018
Y02D,Y02D70/00,"D2D communication is appropriately controlled even in an environment in which a user terminal inside the coverage and a user terminal outside the coverage both exist. A method includes: a step of receiving, by UE 100-1 included in a plurality of UEs 100, from UE 100-n included in the plurality of UEs 100, information related to the UE 100-n; and a step of selecting, by the UE 100-1, a control user terminal for controlling D2D communication, based on the information related to the UE 100-n, from among the plurality of UEs 100.",10021536,Communication control method and user terminal for selecting a D2D synchronization reference,2018
Y02D,Y02D70/00,"D2D communication is appropriately controlled even in an environment in which a second user terminal inside the coverage and a first user terminal outside the coverage both exist. The first user terminal directly receives from the second user terminal device-to-device (D2D) synchronization information including coverage information that indicates that the second user terminal is in the coverage area, determines, based on the coverage information, whether the second user terminal is in the coverage area, selects the second user terminal as a synchronization reference of the first user terminal in response to determining that the second user terminal is in the coverage area, and receives usable resource information broadcasted from the second user terminal that becomes the synchronization reference, the usable resource information indicating D2D usable resources notified from a base station to the second user terminal by broadcast signaling.",10097966,Communication control method and user terminal for selecting synchronization reference of device-to-device (D2D),2018
Y02D,Y02D10/157,"A communication device includes a reception unit configured to receive information from an external device; a control unit configured to implement control for storing, in a storage unit, state information relevant to a state of the communication device itself; a first processor configured to perform a process on the information received from the external device; and a second processor configured to perform a process of executing output. When the information received from the external device is a browse request to browse the state information, the first processor acquires requested information from the state information stored in the storage unit, and executes control to send the acquired information to the external device.",9900840,Communication device and communication system,2018
Y02D,Y02D70/00,"A communication device for power saving and a method for controlling power thereof are provided. The communication device includes a power amplifying unit and a control unit. The power amplifying unit generates an output signal obtained by amplifying a downlink signal, using a supply voltage, and outputs the output signal. The control unit determines a current state by comparing predetermined downlink reference information with output signal information on the output signal, and, if the current state is an active state as a comparison result, controls the supply voltage to correspond to the output signal information. Accordingly, power for amplifying a signal can be controlled according to communication traffic, thereby preventing consumption of unnecessary power.",10165523,Communication device and method for controlling power thereof,2018
Y02D,Y02D70/00,A communication device is provided comprising a radio frequency circuit configured to receive a first radio frequency signal and a second radio frequency signal. A baseband circuit configured to determine a gain level based on the first radio frequency signal. A clock circuit configured to generate a clock signal. The radio frequency circuit is configured to determine a gain adjusted signal based on the second radio frequency signal and on the gain level. The baseband circuit is configured to synchronize the clock signal based on the gain adjusted signal.,9867133,Communication device and method for performing radio communication,2018
Y02D,Y02D70/1242,"A communication device is described comprising a transmitter configured to transmit data according to a retransmission protocol, a determiner configured to determine whether, for a transmission time scheduled according to the retransmission protocol, there was a transmission gap within a predetermined time interval before the transmission time or to determine whether there will be a transmission gap within a predetermined time interval after the transmission time and a controller configured to control the transmitter to perform an initial transmission of data or a retransmission of data according to the retransmission protocol at the transmission time based on the result of the determination.",10003990,Communication device and method for transmitting data in accordance with a retransmission protocol,2018
Y02D,Y02D10/14,"The invention is directed at a communication device for performing data communication using a human or animal body as transmission medium. The communication device comprises a transceiver unit comprising at least one of a transmitter and a receiver. The communication device also comprises an electrostatic transducer for enabling data communication via a surface of the body with one or more user devices in touch with or located near (i.e. in close proximity, e.g. within a range of 0-10 mm therefrom) the body. The communication device further comprises an ultrasonic transducer for enabling data communication through the body using ultrasonic waves. Both the electrostatic transducer and the ultrasonic transducer are capacitive type transducers connected to and operated via the transceiver unit.",9973284,Communication device and system for performing data communication using a human or animal body as transmission medium,2018
Y02D,Y02D70/00,"A communication device for transmitting orthogonal frequency division multiplexed (OFDM) signals in a wireless communication system. The device includes a plurality of antenna elements that transmit the OFDM signals to a receiver over a plurality of transmission channels in the wireless communication system. The device also generates weight coefficients applied to each of the plurality of subcarrier signals, and controls an amplitude and/or phase of the plurality of subcarrier signals as a function of said weight coefficients.",9954710,Communication device for receiving and transmitting OFDM signals in a wireless communication system,2018
Y02D,Y02D10/122,"A communication device includes a main controller and a second controller that responds, independently of the main controller, to received data based on a proxy program. The communication device also includes a storage that stores, every time data is received, a combination of attributes of the data and details of a response to the data made by the main controller. The communication device also includes a generating circuit that determines at least one pattern with which a response, independently of the main controller, is possible based on a plurality of combinations stored in the storage to generate the proxy program based on the pattern determined. The communication device also includes an applying circuit that applies the proxy program generated by the generating circuit to the second controller.",9977486,"Communication device including two controllers, a method for customizing the same, and computer-readable storage medium for computer program",2018
Y02D,Y02D70/00,"A communication device includes an image capturing unit, a detection unit that continuously determines presence of an external device based on a image acquired by the image capturing unit, a first wireless communication unit that performs wireless communication, and a control unit that performs control so that processing for establishing wireless communication with the external device is started if the external device is detected by the detection unit, where the wireless communication with the external device is disconnected if the external device is not detected the wireless communication with the external device remains connected if the external device is detected again.",9930193,"Communication device wirelessly communicating with external device, control method for communication device, and storage medium",2018
Y02D,Y02D10/14,"A communication device includes a data source that generates data for transmission over a bus, and that further includes a data encoder coupled to receive and encode outgoing data. The encoder further includes a coupling toggle rate (CTR) calculator configured to calculate a CTR for the outgoing data, a threshold calculator configured to determine an expected value of the CTR as a threshold value, a comparator configured to compare the calculated CTR to the threshold value wherein the comparison is used to determine whether to perform an encoding step by an encoding block configured to selectively encode said data. A method according to one embodiment includes determining and comparing a CTR and an expected CTR to determine whether to encode the outgoing data. Any one of a plurality different coding techniques may be used including bus inversion.",9928191,Communication device with selective encoding,2018
Y02D,Y02D10/14,"There is provided a communication device including a transmission unit configured to transmit a modulated signal obtained by performing frequency conversion to convert a baseband signal output by a first electronic device into a signal with a higher frequency band than the baseband signal, using a waveguide as a transmission path, and a detection target mechanism corresponding to a mechanism included in a second electronic device that receives the baseband signal output by the first electronic device, the detection target mechanism being configured to be connected to the first electronic device and to be detected by the first electronic device when the first electronic device and the second electronic device are connected.",10014909,"Communication device, communication method, and communication system",2018
Y02D,Y02D70/00,"A communication device includes: an electromagnetic-wave generating unit for outputting an electromagnetic wave; and a transmitting/receiving unit for transmitting data by modulating the electromagnetic wave in accordance with data and receiving data transmitted from the other device by demodulating the electromagnetic wave outputted by the electromagnetic-wave generating unit or the electromagnetic wave outputted by the other device as the other party of communication, wherein the transmitting/receiving unit transmits attribute information indicating communication ability of the device and receives attribute information indicating communication ability of the other device, and the electromagnetic-wave generating unit reduces power of the electromagnetic wave to be outputted after receiving the attribute information.",9960817,"Communication device, communication method, program and communication system",2018
Y02D,Y02D70/00,"This communication device that can, for each timeslot, switch the communication partner for performing wireless communication, is characterized by being provided with: a plurality of antennas including at least one directional antenna; at least one communication circuit that transmits/receives a signal with the communication partner using the antennas; and a control unit that allocates the communication circuit and the antennas used in wireless communication on a timeslot-by-timeslot basis.",9907069,"Communication device, communication system, and communication method",2018
Y02D,Y02D70/00,"According to an aspect of the present invention, a device for communication according to a specific communication protocol is provided. The communication device includes a processor for generating and processing frames based on frame formats defined by the communication protocol. The processor generates a beacon frame so that information on a collision avoidance scheme supported by the device of a plurality kinds of information specified based on the communication protocol is omitted. Further, the processor processes a connection request frame transmitted from other device to extract information on a collision avoidance scheme supported by the other device, and controls communication with the other device based on comparison of the extracted information on the collision avoidance scheme with the information on the collision avoidance scheme supported by the device.",10159094,"Communication device, communication system, communication method and recording medium",2018
Y02D,Y02D50/30,"A communication device communicates with a counterpart device via a working path or any of a plurality of backup paths. The communication device includes: a plurality of selection units which select either one of two paths, the plurality of selection units including a main selection unit and an auxiliary selection unit being different from the main selection unit; and a path determination unit which determines a path selected by one of the plurality of selection units which has last performed path selection to be a path to be used for communicating with the counterpart device. The main selection unit selects one path from between the working path and one of the plurality of backup paths. The auxiliary selection unit selects one path from between a path selected by one selection unit of the plurality of selection units and one of the plurality of backup paths, the one selection unit being different from the auxiliary selection unit.",9912527,"Communication device, communication system, method for determining path, and program",2018
Y02D,Y02D10/171,"A communication device includes a main control part configured to receive and process an image signal; a first network control part configured to convert data input from an external device into the image signal and provide the main control part with the image signal; a sub control part configured to detect a power-on command; and a second network control part configured to control communications with the external device via a network to provide the first network control part with data input from the external device. Power supplies to the main control part, the sub control part, the first network control part and the second network control part are independently controlled.",9990018,"Communication device, control method for communication device, and storage medium",2018
Y02D,Y02D70/00,"There is provided a communication device including (1) a communication controller that causes a control frame for synchronization to be transmitted during a control frame transmission period to a transmission destination of a data frame such that the data frame is transmitted after transmission of the control frame has completed, (2) a transmission section that continuously transmits the control frame for the control frame transmission period, (3) a reception section that receives a frame transmitted by a communication device of the transmission destination, (4) a control frame transmission information saving section that saves information for respective destination addresses, (5) a control frame transmission controller that references the information saved in the control frame transmission information saving section, and determines the control frame transmission period for when to transmit the next control frame, based on the control frame transmission period from the past and the data frame transition result.",9992740,"Communication device, program storage medium, and communication method",2018
Y02D,Y02D70/164,A communication method and apparatus for cancelling interference are provided. The communication apparatus includes an active element configured to receive a first signal and a parasitic element configured to receive a second signal. A third signal is generated by cancelling interference in the first signal using the second signal.,9907017,Communication method and apparatus,2018
Y02D,Y02D70/00,"A communication method and apparatus at an unlicensed band. One of the methods includes: an eNB transmits request information respectively to a small cell and UE connected to the eNB, requesting the small cell and the UE to measure a candidate channel on the unlicensed band; the eNB negotiates with the small cell for operational parameters of the small cell according to measurement results reported by the small cell and UE; and the eNB transmits the operational parameters of the small cell negotiated by the eNB with the small cell to the UE, so that the UE accesses to the small cell according to the operational parameters of the small cell and performs data transmission, transmitting data on the unlicensed band, the small cell may select a working channel having minimum interference on other neighboring systems and subjected to minimum interference from the other neighboring systems at the UE side.",10104715,Communication method and apparatus at an unlicensed band and system,2018
Y02D,Y02D70/142,"A method and an apparatus for interchanging data between at least one sensor unit arranged in an elevator shaft of an elevator system and a monitoring unit of a service center which is locally remote from the elevator system, wherein an elevator car which moves vertically in the elevator shaft, include a first communication unit arranged at the elevator car. Data are transmitted from the at least one sensor unit to the first communication unit via a first communications network on the basis of the position of the elevator car and are stored by the first communication unit. The stored data are transmitted from the first communication unit to a second communication unit on the basis of at least one rule and are transmitted from the second communication unit to the monitoring unit via a second communications network.",9856108,Communication method and apparatus for an elevator system,2018
Y02D,Y02D70/00,"Provided are a communication method of a terminal in a wireless communication system and the terminal using the method. The method comprises: receiving a cell state signal from a small cell; and communicating with the small cell on the basis of the cell state signal, wherein the cell state signal includes information indicating the switching of the small cell to an off-state.",9955524,Communication method and device of terminal in wireless communication system,2018
Y02D,Y02D70/00,"A system for implementing a control or access function is described. The system comprises a mobile device having a mobile identifier, a short range communication interface and a long range communication interface. The system also comprises a local device having a local identifier. The system also comprises a remote device comprising a long range communication interface and a controller. The mobile device is configured for short range communication with the local device for receiving the local identifier, and the remote device is configured for long range communication with the mobile device for receiving a communication comprising at least the local identifier and the mobile identifier. The controller of the remote device is configured to perform at least one control or access action in response to receiving the communication from the mobile device. A controller for implementing a control or access function is also described.",10158968,Communication method and system,2018
Y02D,Y02D70/00,"A communication method, apparatus, and system is described. The communication method includes sending, by a cellular base station, measurement indication information to a millimeter wave base station and a user equipment, acquiring, by the cellular base station, the measurement result, determining a to-be-accessed millimeter wave base station of the user equipment according to the measurement result, and sending, by the cellular base station, millimeter wave frequency band parameter configuration information of the to-be-accessed millimeter wave base station to the user equipment.",10111237,"Communication method, apparatus, and system",2018
Y02D,Y02D70/00,Technology for a user equipment (UE) operable to determine a power preference indication (PPI) is described. The UE can determine the PPI as one of a low power consumption or a normal power consumption. The UE can start a PPI timer when the PII is set for the normal power consumption. The UE can encode the PII for transmission to an Evolved Universal Terrestrial Radio Access Network (EUTRAN) in a UE assistance information message.,10111128,Communication of preferred power consumption configurations,2018
Y02D,Y02D70/00,"A first device and a second device, having established a communications link with each other, can manage intra-device communication and inter-device communication using hardware and/or software state information (e.g. on/off) of the devices. The first device can record a change in state of a first processor of the first device. The first device can use the stored state information to determine whether to perform operations that involve processing by the first processor, e.g., delivering a message from the second device to the first processor. The first device can also send the change in the state of the first processor to the second device. The second device can record the change in the state of the first processor. The second device can use the stored state information to determine whether to perform operations that involve processing by the first processor, e.g., sending a message over the communications link.",10085211,Communication of processor state information,2018
Y02D,Y02D70/00,"Technology for communicating security key information from a macro eNB is disclosed. Security key information associated with the macro evolved node B (eNB) may be determined. The security key information may be used to cipher information communicated at the first eNB. A small eNB may be identified at the macro eNB to generate the security key information associated with the macro eNB for ciphering information communicated at the second eNB. The security key information may be communicated, from the macro eNB, to the small eNB for inter-Evolved Universal Terrestrial Radio Access (EUTRA) evolved node B (eNB) carrier aggregation.",9942914,Communication of security key information,2018
Y02D,Y02D70/10,"Communication paths between a management computing device and a managed computing device are determined. The communication paths have different communication modalities. Current situational factors governing a current communication need between the management computing device and the managed computing device are determined. A hierarchy of the communication paths, from a highest priority communication path to a lowest priority communication path, is determined based on the current situational factors. The management request for the current communication need is successively sent, from the management computing device to the managed computing device, using the one of the communication paths starting with the highest communication path and proceeding through the hierarchy until the current communication need has been fulfilled.",10111273,Communication paths hierarchy for managed computing device,2018
Y02D,Y02D70/1262,"According to one embodiment, a communication relaying apparatus directly or indirectly relays communication between a base transceiver station and a mobile communication terminal. The communication relaying apparatus includes a determiner and an interrupter. The determiner determines whether an uplink signal is received from the mobile communication terminal through a wireless communication antenna. The interrupter interrupts, when the determiner determines that the uplink signal is not received, a transmission path of the uplink signal to the base transceiver station side.",10070368,"Communication relaying apparatus, communication relaying system, method, and computer program product",2018
Y02D,Y02D70/00,"Methods for performing communication by a user equipment (UE) and a base station (BS) in a wireless communication system, a UE, and a BS are provided. The method for performing communication by the UE includes identifying a starting orthogonal frequency division multiplexing (OFDM) symbol for a downlink (DL) channel in a subframe based on higher layer signaling; identifying a bandwidth of the DL channel based on a modulo operation using a cell identity and a predetermined number; and receiving the DL channel in the subframe based on the starting OFDM symbol and the bandwidth.",10142933,Communication support for low capability devices,2018
Y02D,Y02D70/00,"A communication system in which at least one of the first and second base station modules of a dual mode access point is configured to provide information, as regards to its operating mode, to the other base station module. In one embodiment, the operating mode information is provided via an internal interface coupling the first and second base station modules.",10021637,Communication system,2018
Y02D,Y02D70/00,"A communication system includes a base station configuring an energy saving cell (ES cell) and a base station configuring a compensation cell (Comp cell). The ES cell is switchable between a switch-on state and a switch-off state. The Comp cell compensates for the coverage of the ES cell when the ES cell is in the switch-off state. Before the Comp cell starts compensating for the coverage, for example, before the ES cell decides to switch itself off in Step ST2101, in Step ST2201 for example, the base station configuring the ES cell notifies the UE being connected with the ES cell of the information about a Comp cell, for example, a Comp cell list.",9936450,Communication system,2018
Y02D,Y02D70/00,"A communication system is provided that, if a large number of small cells are installed, is capable of configuring an operation suitable for small cells through simple operation and administration. If a small cell installed in Step ST1401 judges in Step ST1403 that a coverage macro cell, which includes the small cell in the coverage of the coverage macro cell, is present as a result of neighbor cell search in Step ST1402, notifies the coverage macro cell and another neighbor cell of its own capability in Steps ST1404 and 1405. The coverage macro cell selects a configuration parameter suitable for the capability of the small cell in Step ST1406 and notifies the small cell in Step ST1407. The small cell recognizes an operation mode configured by the coverage macro cell from the configuration parameter notified from the coverage macro cell, and then, starts operating in the operation mode.",9955363,Communication system,2018
Y02D,Y02D70/00,"In a communication system of the present invention, a HeNB measures interference in Step ST41 in an energy saving mode. When judging to have detected the interference by a UE during communication with an eNB in Step ST42, the HeNB cancels the energy saving mode and moves to a normal mode in Step ST43 and starts issuing a pilot signal in Step ST44. When the UE judges to have detected the pilot signal in Step ST23 and reports the judgment results to the eNB in Step ST24, in Steps ST25 to ST32, a handover process from the eNB to the HeNB is performed for the UE.",9992752,Communication system,2018
Y02D,Y02D70/142,"A communication system and an IoT system are provided. The IoT system is applicable to a wireless network system including an access point. The IoT system includes a WiFi module and a GPIO device. The WiFi module is configured to connect to the access point. The GPIO device is configured to provide a plurality of wake-up signals to the WiFi module through a GPIO pin. A predetermined time period between any two of wake-up signals is greater than an interval between two delivery traffic indication messages from the access point. The WiFi module includes a timer and a power management unit, the power management unit drains power to transfer the WiFi module from a sleep mode to a normal mode after the timer receives the wake-up signal.",9961640,Communication system and IoT system,2018
Y02D,Y02D70/00,"A communication system is disclosed. In an embodiment, the communication system includes a user node for receiving data from a remote application program, the data including message data for communication to a central application program operatively associated with the remote application program; plurality of geographically distributed gateway nodes; one or more access nodes for receiving the message data from the user node via a first communications interface, and communicating the message data via a second communications interface to one or more of the plurality of geographically distributed gateway nodes; and a hub for communicating with the one or more of the plurality of geographically distributed gateway nodes to receive the message data for communication to the central application.",9923624,Communication system and method,2018
Y02D,Y02D70/00,"The present disclosure pertains to communication systems and methods for achieving low peak to average power ratio (PAPR) for transmitted symbols of wireless devices. In an aspect, the present disclosure relates to a transmitter of a communication system, wherein the transmitter includes a circular convolution module that is configured to circularly convolve a preset number of values with a group of M symbols from a total number of symbols, an M-point DFT module that is configured to process output of the circular convolution to generate a first set of discrete Fourier transform (DFT) samples, and an N-point IDFT module that is configured to process the first set of DFT samples to obtain a first set of inverse discrete Fourier transform (IDFT) samples for onward transmission to a receiver.",10149240,Communication system and method for achieving low peak-to-average power ratio,2018
Y02D,Y02D70/00,"A communication system capable of preventing unnecessary switching of an energy saving cell between a normal operation state and an energy saving state. An energy saving cell (ES cell) is in a dormant state that is the energy saving state. In this case, when being notified of a wake-up request message from a communication terminal device (UE), the ES cell executes access restriction control to judge whether the UE can access its own cell. If judging that the UE can access its own cell, the ES cell switches on its own cell and shifts from the dormant state to an active state that is the normal operation state.",9860836,Communication system for maintaining cells in an energy saving state based on access restrictions,2018
Y02D,Y02D70/00,A cellular communication system which comprises a cellphone interface unit that includes a transceiver for low power RF communication; a microphone; an earphone; a display; a keypad; a hub device that includes a transceiver for low power RF communication; an antenna for high power RF communication and circuitry and appropriate software components for establishing a communication channel between the hub and a base station.,9883452,Communication system for reducing the effects of radiation emitted from cellular phone antennas,2018
Y02D,Y02D70/142,"In one aspect of the present invention, a method for managing communications in a sensor network will be described. A coordinator device receives charging interval data from an energy harvesting sensor device. A sleeping interval for the sensor device is determined. A beacon frame is transmitted from the coordinator device to one more sensor devices in a network. The timing of the transmission is based at least in part on the sleeping interval data. The beacon frame may contain requests, commands or other data designated specifically for the sensor device. Various other aspects of the invention relate to the sensor device, the coordinator device and/or their operations.",9936451,Communication system for sensor networks,2018
Y02D,Y02D70/00,An example remote control device includes an inertial sensor; one or more manipulable input devices; wireless communication circuitry; and control circuitry for controlling the wireless communication circuitry to communicate information about the inertial sensor and the input devices to an electronic device. The information is communicated at one or more communication intervals using a data format which permits a value associated with the inertial sensor and sampled at a given sampling time to be communicated in at least first and second different communications.,10074269,"Communication system, apparatus and method",2018
Y02D,Y02D70/00,"A communication system includes: a first base station that supports a first wireless communication scheme; a second base station that supports a second wireless communication scheme; and a mobile station. The first base station acquires communication information on a communication state of the second wireless communication scheme and the first base station includes a wireless communication unit that transmits a notification signal including the communication information by the first wireless communication scheme. The mobile station receives the notification signal by the first wireless communication scheme and the mobile station includes a controller that selects whether to maintain data communication by the first wireless communication scheme or to switch the first wireless communication scheme to the second wireless communication scheme, based on the communication information included in the notification signal and an amount of communication data processed by the mobile station.",9872222,"Communication system, base station, mobile station, and communication method",2018
Y02D,Y02D50/30,"A control apparatus sets, in a node located at the start point of an aggregatable segment of two or more packet forwarding paths including the aggregatable segment, a packet handling operation for each flow, the packet handling operation being for writing a flow identifier for identifying the flow and a path identifier used for packet forwarding through the aggregatable segment in a region of each of packets to be matched against the matching rule and then causing the packet to be output. The packets respectively belong to the individual flows, and each of the packets is to be forwarded through a corresponding one of the two or more packet forwarding paths. Further, the control apparatus sets, in a node located intermediate on the aggregatable segment, a common packet handling operation for causing the packet that matches the path identifier to be forwarded according to the packet forwarding path. Then, the control apparatus sets, in a node located at the end point of the aggregatable segment, a packet handling operation for performing restoration and forwarding based on the flow identifier.",10075371,"Communication system, control apparatus, packet handling operation setting method, and program",2018
Y02D,Y02D70/1262,"A communication system includes a wireless master device, a wireless client device, and a base station, wherein, the wireless client device starts wireless transmission to the base station when the wireless client device receives a start instruction sent from the wireless master device in accordance with a predetermined operation performed with respect to the wireless master device and stops the wireless transmission when the wireless client device receives a stop instruction from the wireless master device after the starting of the wireless transmission.",9872161,"Communication system, portable communication device, and wireless communication method for emergency transmission",2018
