cpc_group_id,cpc_subgroup_id,patent_abstract,patent_number,patent_title,patent_year
G16B,G16B20/00,"The technology disclosed relates to constructing a convolutional neural network-based classifier for variant classification. In particular, it relates to training a convolutional neural network-based classifier on training data using a backpropagation-based gradient update technique that progressively match outputs of the convolutional network network-based classifier with corresponding ground truth labels. The convolutional neural network-based classifier comprises groups of residual blocks, each group of residual blocks is parameterized by a number of convolution filters in the residual blocks, a convolution window size of the residual blocks, and an atrous convolution rate of the residual blocks, the size of convolution window varies between groups of residual blocks, the atrous convolution rate varies between groups of residual blocks. The training data includes benign training examples and pathogenic training examples of translated sequence pairs generated from benign variants and pathogenic variants.",10423861,Deep learning-based techniques for training deep convolutional neural networks,2019
G16B,G16B5/00,"A method of creating a biological aging clock for a subject can include: (a) receiving a transcriptome signature derived from a tissue or organ of the subject; (b) creating input vectors based on the transcriptome signature; (c) inputting the input vectors into a machine learning platform; (d) generating a predicted biological aging clock of the tissue or organ based on the input vectors by the machine learning platform, wherein the biological aging clock is specific to the tissue or organ; and (e) preparing a report that includes the biological aging clock that identifies a predicted biological age of the tissue or organ.",10325673,Deep transcriptomic markers of human biological aging and methods of determining a biological aging clock,2019
G16B,G16B5/00,"A method for generating a dental preparation guide configured for validating the preparation of at least one tooth for a dental restoration. A tooth is virtually removed from a digital 3D representation of the patient's pre-prepared set of teeth to form a digital 3D representation of a remaining set of teeth. A virtual target dental restoration expressing a target shape of the dental restoration is obtained and a virtual validation surface for the dental preparation guide is created based on the virtual target dental restoration, where the validation surface is such that the preparation of the tooth can be validated by the dental preparation guide. A virtual preparation guide surface is created by combining the virtual validation surface and part of the surface of the digital 3D representation of the remaining set of teeth.",10251726,Dental preparation guide,2019
G16B,G16B30/00,"The invention provides a method for determining copy number variations (CNV) of a sequence of interest in a test sample that comprises a mixture of nucleic acids that are known or are suspected to differ in the amount of one or more sequence of interest. The method comprises a statistical approach that accounts for accrued variability stemming from process-related, interchromosomal and inter-sequencing variability. The method is applicable to determining CNV of any fetal aneuploidy, and CNVs known or suspected to be associated with a variety of medical conditions. CNV that can be determined according to the method include trisomies and monosomies of any one or more of chromosomes 1-22, X and Y, other chromosomal polysomies, and deletions and/or duplications of segments of any one or more of the chromosomes, which can be detected by sequencing only once the nucleic acids of a test sample.",10415089,Detecting and classifying copy number variation,2019
G16B,G16B30/00,"The invention provides methods, systems, and computer readable medium for detecting ploidy of chromosome segments or entire chromosomes, for detecting single nucleotide variants and for detecting both ploidy of chromosome segments and single nucleotide variants. In some aspects, the invention provides methods, systems, and computer readable medium for detecting cancer or a chromosomal abnormality in a gestating fetus.",10262755,Detecting cancer mutations and aneuploidy in chromosomal segments,2019
G16B,G16B30/00,"Disclosed are methods for determining copy number variation (CNV) known or suspected to be associated with a variety of medical conditions, including syndromes related to CNV of subchromosomal regions. In some embodiments, methods are provided for determining CNV of fetuses using maternal samples comprising maternal and fetal cell free DNA. Some embodiments disclosed herein provide methods to improve the sensitivity and/or specificity of sequence data analysis by removing within-sample GC-content bias. In some embodiments, removal of within-sample GC-content bias is based on sequence data corrected for systematic variation common across unaffected training samples. In some embodiments, syndrome related biases in sample data are also removed to increase signal to noise ratio. Also disclosed are systems for evaluation of CNV of sequences of interest.",10318704,Detecting fetal sub-chromosomal aneuploidies,2019
G16B,G16B99/00,"Provided is an information processing apparatus, including a testing section performing statistical testing on simple staining data obtained by performing fluorescence measurement on a particle subjected to simple staining with a staining material having a prescribed fluorescence characteristic and unstaining data obtained by performing fluorescence measurement on an unstained particle for comparison for a frequency band, a masking processing section setting, in a case where there is no significant difference between the simple staining data and the unstaining data for the frequency band, the simple staining data to 0 or a prescribed value, and an estimation section estimating, in a manner that double staining data obtained by performing fluorescence measurement on a particle stained with a plurality of staining materials is represented by a linear combination of base vectors representing a distribution of the simple staining data corresponding to each staining material, a combination coefficient of the linear combination.",10371639,Detecting fluorescent material in a stained particle by comparison with an unstained particle over a plurality of frequency bands and by estimating a linear combination of base vectors,2019
G16B,G16B15/00,"The invention provides methods, systems, and computer readable medium for detecting ploidy of chromosome segments or entire chromosomes, for detecting single nucleotide variants and for detecting both ploidy of chromosome segments and single nucleotide variants. In some aspects, the invention provides methods, systems, and computer readable medium for detecting cancer or a chromosomal abnormality in a gestating fetus.",10179937,Detecting mutations and ploidy in chromosomal segments,2019
G16B,G16B20/00,"Embodiments are related to the accurate detection of somatic mutations in the plasma (or other samples containing cell-free DNA) of cancer patients and for subjects being screened for cancer. The detection of these molecular markers would be useful for the screening, detection, monitoring, management, and prognostication of cancer patients. For example, a mutational load can be determined from the identified somatic mutations, and the mutational load can be used to screen for any or various types of cancers, where no prior knowledge about a tumor or possible cancer of the subject may be required. Embodiments can be useful for guiding the use of therapies (e.g. targeted therapy, immunotherapy, genome editing, surgery, chemotherapy, embolization therapy, anti-angiogenesis therapy) for cancers. Embodiments are also directed to identifying de novo mutations in a fetus by analyzing a maternal sample having cell-free DNA from the fetus.",10240209,Detecting mutations for cancer screening,2019
G16B,G16B5/00,"The invention provides a detection device, method, and program capable of highly accurately detecting a pre-disease state that indicates a precursor to a state transition from a healthy state to a disease state. The following processes are carried out: a process of obtaining measured data on genes, proteins, etc. related to a biological object as high-throughput data (s1), a process of selecting differential biological molecules (s2), a process of calculating the SNE of a local network (s3), a process of selecting a biomarker candidate (s4), a process of calculating an average SNE across the entire network (s5), and a process of determining and detecting whether or not the system is in a pre-disease state (s6).",10431341,"Detection device, method, and program for assisting network entropy-based detection of precursor to state transition of biological object",2019
G16B,G16B30/00,"Provided herein are methods and apparatus for the identification of pathogenic and non-pathogenic microorganisms in food and environmental samples. The disclosure solves existing challenges encountered in identifying food borne pathogens, including pathogens of the Salmonella, Campylobacter, Listeria, and Escherichia genera in a timely and efficient manner. The disclosure also provides methods for differentiating a transient versus a resident pathogen, correlating presence of non-pathogenic with pathogenic microorganisms, distinguishing live versus dead microorganisms by sequencing.",10246704,Detection of microorganisms in food samples and food processing facilities,2019
G16B,G16B30/00,A determination device for enabling a computer to carry out a process including the steps of: obtaining an analysis result on methylation status of a CpG site located in a promoter region of at least one gene selected from HOXB4 (Homeobox B4) and ZSCAN31 (zinc finger and SCAN domain containing 31) in a DNA sample derived from a subject; and outputting a determination result as information on lung cancer in the subject based on the resulting analysis result is provided. A computer readable medium and a marker for obtaining information on lung cancer are also provided.,10186332,"Determination device, computer readable medium, and marker for obtaining information on lung cancer",2019
G16B,G16B20/00,"Methods, systems, and apparatus are provided for determining whether a nucleic acid sequence imbalance exists within a biological sample. One or more cutoff values for determining an imbalance of, for example, the ratio of the two sequences (or sets of sequences) are chosen. The cutoff value may be determined based at least in part on the percentage of fetal DNA in a sample, such as maternal plasma, containing a background of maternal nucleic acid sequences. The percentage of fetal DNA can be calculated from the same or different data used to determine the cutoff value, and can use a locus where the mother is homozygous and the fetus is heterozygous. The cutoff value may be determined using many different types of methods, such as sequential probability ratio testing (SPRT).",10208348,Determining percentage of fetal DNA in maternal sample,2019
G16B,G16B5/00,"This system is used to rejuvenate youth by targeting the pituitary gland to produce HGH and testosterone. Also, with this system, a personal avatar is created, so that a person with the help of virtual reality, optional, simulate traveling to a specific brain site and giving a stimulation to that site. Also, the personal avatar will travel inside a designated vehicle type for that purpose. Also, The Smart Brain System is a type of a platform that can work with all brain stimulation products. It should become the model that people will use for brain control via the internet. Using this system, the brain is re-wired or re-programmed as to where a stimulation is received within the brain. A person will view a simulation of an electrical stimulation current that transmits to an area of the brain they desire to stimulate. Watching the smart brain simulations enables the mind to have a visual perception of the area of the brain to stimulate. So that by using the mind, vision and sense of hearing and touch, we can show the brain where a stimulation should be received within the brain. Also, using this system will allow the individual to have a more personal role in their brain stimulation therapy. This system can be used in clinical and office settings, although it is primarily for use via the internet. The smart brain system can be produced for use in all languages and marketed to all countries via the internet. The person will log into the smart brain web site. They will be asked to purchase the E-transporter system. It consists of a USB cable that has rectangular panels along its length. These panels are lights, which are programmed to indicate the direction of a current or movement of an object or stimulus within the cable. It will attach at the hand and continue up the arm and onto the back of the neck. Electrode wires with pads branch out at the neck to be placed on the head. This E-transporter and controller have a vibrational capacity, an electrical stimulation capacity, a speech and speech recognition capacity, and a sound effect capacity. It plugs into the computer at the USB port. The user will upload a photo of them self, preferably while wearing the E-transporter, to the web sites database. (This step is optional since a generic photo and E-transporter system can be used). A pre-programmed format will graft a computerized version of the brain into their photo. The therapist or individual will impute the type of brain stimulation they want to generate. When prompted, the program will display a cut-out view of their head displaying the computerized brain inside. When prompted, a pre-programmed video displays a simulated current that transmits to the target region of the brain to be stimulated. When the simulated current enters the target region of the brain, signs and signals will be displayed indicating that the area is being stimulated or that a downloading is in progress. The E-transporter lighting effects, vibrations and tactile properties will work simultaneously with the copy of the E-transporter and simulations that are displayed on the screen. The E-transporter wearable unit and the personal photo enhances the biofeedback that the simulated stimulations are occurring in the individual's own brain. Different concepts of brain design and brain activities can be used. One example would be: simulating the brain as an electronic component and displaying its electronic properties as brain activities. Another example is: simulating the brain as having caves and having a tunnel system that the stimulus travels through etc. The smart brain web site and E-transporter system will be produced by neuroscientists, medical illustrators, computer programmers, video production programmers, graphic designers, business developers, patent attorneys, and many others. Clinical trials are still needed to prove that this type of visual and neuronal feedback is an effective tool for brain stimulation therapy and that it adds a real benefit to brain stimulation therapy that is already being done.",10426369,Device and method for localization of brain function related applications,2019
G16B,G16B5/00,"A patient-specific finite element model of the cornea is generated for the purposes of modeling a cornea for simulating tissue cuts in the cornea. A first group of tissue fibers, with main fibers that extend parallel to the surface of the cornea, is distributed in the finite element model in accordance with a first distribution function. Moreover, a second group of tissue fibers, with inclined cross-linked fibers that do not extend parallel to the surface of the cornea, is distributed in the finite element model in accordance with a second distribution function. Here, the second distribution function distributes the cross-linked fibers with a non-uniform weighting function over the depth of the cornea, from the outer surface of the cornea to the inner surface of the cornea.",10181007,Device and method for modelling a cornea,2019
G16B,G16B5/00,"Provided are a method and a device for selecting a pathway for a target compound by combining biochemical and chemical processes together, wherein an input of at least one pathway for synthesis of a target compound or degradation into a target compound is received, hybrid arrangements of one or more reaction steps included in the at least one pathway are predicted, a pathway feasibility score is computed, and at least one hybrid arrangement is selected based on the pathway feasibility score.",10510434,Device and method of selecting pathway of target compound,2019
G16B,G16B15/00,"The present invention provides a method for determining the 3-dimensional or 3-D atomic resolution structure of a biomolecule using chemical shift data obtained from the biomolecule having one or more selectively isotopically labeled biomolecule monomers and interrogation of same using an NMR device. Methods also comprise use of a low-field NMR device and structure determination method to determine the 2-D and 3-D structure of the biomolecule, for example, a polynucleotide.",10228337,"Device and methods for analysis of biomolecule structure, dynamics and activity",2019
G16B,G16B20/00,"Metabolites and signatures (panels) of metabolites are applicable as biomarkers in clinical diagnosis, in particular for neonatal encephalopathy. They are useful tools in differential clinical diagnosis for early detection of brain injury, determination of brain areas affected by the insults and prediction of adverse neurological outcome and may also be applied in diagnosing disease progression and treatment effect. An in vitro method for predicting the likelihood of neonatal encephalopathy of distinct brain areas, identification of affected brain area(s) of neonatal encephalopathy and risk of brain damage and prognosis and neurological outcome due to identification of the type and extent of damage of distinct brain tissues, in particular of hippocampus and/or basal ganglia, is provided.",10514383,Diagnosis and treatment of neonatal encephalopathy,2019
G16B,G16B40/00,Methods for diagnosing pathology of the liver in subject suspected of having such pathology by measuring the glycosylation of anti-gal IgG in various biological fluids of the subject.,10180436,Diagnosis of liver pathology through assessment of anti-gal IgG glycosylation,2019
G16B,G16B35/00,"The present invention provides methods for diagnosing melanoma and/or solar lentigo in a subject by analyzing nucleic acid molecules obtained from the subject. The present invention also provides methods for distinguishing melanoma from solar lentigo and/or dysplastic nevi and/or normal pigmented skin. The methods include analyzing expression or mutations in epidermal samples, of one or more skin markers. The methods can include the use of a microarray to analyze gene or protein profiles from a sample.",10407729,Diagnosis of melanoma by nucleic acid analysis,2019
G16B,G16B25/00,"The invention provides methods for diagnosing eosinophilic esophagitis in a patient using a biomarker based assay directed to KCNJ2/Kir2.1 and related compositions, kits, and computer program products.",10422004,Diagnostic method for distinguishing forms of esophageal eosinophilia,2019
G16B,G16B20/00,"The present invention relates to the substantially non-invasive diagnosis of liver disease, especially to enable intervention in the progression of such disease at an early stage. This invention further relates to the use of plasma biomarkers to differentiate nonalcoholic steatohepatitis (NASH) from nonalcoholic fatty liver (NAFL) and non-nonalcoholic fatty liver disease (NAFLD), and normal controls. Specifically, the invention relates to the use of free eicosanoids and other polyunsaturated fatty acid (PUFA) metabolite levels in plasma to differentiate NASH from NAFL and non-NAFLD normal controls.",10422786,Differential diagnosis of liver disease,2019
G16B,G16B25/00,"Compositions, methods and kits are disclosed for high-sensitivity single molecule digital counting by the stochastic labeling of a collection of identical molecules by attachment of a diverse set of labels. Each copy of a molecule randomly chooses from a non-depleting reservoir of diverse labels. Detection may be by a variety of methods including hybridization based or sequencing. Molecules that would otherwise be identical in information content can be labeled to create a separately detectable product that is unique or approximately unique in a collection. This stochastic transformation relaxes the problem of counting molecules from one of locating and identifying identical molecules to a series of binary digital questions detecting whether preprogrammed labels are present. The methods may be used, for example, to estimate the number of separate molecules of a given type or types within a sample.",10202646,Digital counting of individual molecules by stochastic attachment of diverse labels,2019
G16B,G16B25/00,"Compositions, methods and kits are disclosed for high-sensitivity single molecule digital counting by the stochastic labeling of a collection of identical molecules by attachment of a diverse set of labels. Each copy of a molecule randomly chooses from a non-depleting reservoir of diverse labels. Detection may be by a variety of methods including hybridization based or sequencing. Molecules that would otherwise be identical in information content can be labeled to create a separately detectable product that is unique or approximately unique in a collection. This stochastic transformation relaxes the problem of counting molecules from one of locating and identifying identical molecules to a series of binary digital questions detecting whether preprogrammed labels are present. The methods may be used, for example, to estimate the number of separate molecules of a given type or types within a sample.",10392661,Digital counting of individual molecules by stochastic attachment of diverse labels,2019
G16B,G16B10/00,"Described are techniques for determining population structure from identity-by-descent (IBD) of individuals. The techniques may be used to predict that an individual belongs to zero, one or more of a number of communities identified within an IBD network. Additional data may be used to annotate the communities with birth location, surname, and ethnicity information. In turn, these data may be used to provide to an individual a prediction of membership to zero, one or more communities, accompanied by a summary of the information annotated to those communities.",10223498,Discovering population structure from patterns of identity-by-descent,2019
G16B,G16B50/00,"The inventive subject matter provides apparatus, systems, and methods that improve on the pace of discovering new practical information based on large amounts of datasets collected. In most cases, anomalies from the datasets are automatically identified, flagged, and validated by a cross-validation engine. Only validated anomalies are then associated with a subject matter expert who is qualified to take action on the anomaly. In other words, the inventive subject matter bridges the gap between the overwhelming amount of scientific data which can now be harvested and the comparatively limited amount analytical resources available to extract practical information from the data. Practical information can be in the form of trends, patterns, maps, hypotheses, or predictions, for example, and such practical information has implications in medicine, in environmental sciences, entertainment, travel, shopping, social interactions, or other areas.",10332618,Discovery routing systems and engines,2019
G16B,G16B5/00,"A first portion of a distributed catalog service is implemented for a given one of a plurality of distributed processing node clusters associated with respective data zones, each of the clusters being configured to perform processing operations utilizing local data resources locally accessible within its corresponding data zone. The first portion of the distributed catalog service receives a request to identify for each of a plurality of data resources to be utilized by an application initiated in the given cluster whether the data resource is a local or remote data resource relative to the given cluster, and provides a response to the request. The first portion of the distributed catalog service in combination with additional portions implemented for respective additional ones of the distributed processing node clusters collectively provide the distributed catalog service with capability to resolve local or remote status of data resources in each of the data zones.",10270707,Distributed catalog service for multi-cluster data processing platform,2019
G16B,G16B30/10,"An integrated system for sequencing a string of oligo-nucleotides is disclosed, the system includes a sequencer for sequencing a plurality of fragments of the string of oligo-nucleotides via identifying oligo-nucleotides of the fragments one by one and a processor for processing the identified oligo-nucleotides to determine the sequence of the string of oligo-nucleotides and to stop the sequencer from sequencing redundant fragments, where the sequencer and the processor operate in a cycle for each oligo-nucleotide of the fragments.",10508305,DNA sequencing and processing,2019
G16B,G16B15/00,An in silico screening method generated compounds that are against laminin receptor 37LR and their anti-cancer functions in prostate cancer cell lines are disclosed herein. A group of derivatives based on the hit compound from the in silico screening are synthesized and tested with improved IC50 value that can have relevant clinical use for prostate cancer or osteoarthritis.,10438688,Dock derived compound against laminin receptor (37 LR) and uses thereof,2019
G16B,G16B20/00,"Methods for identifying disease-related pathways that can used to identify drug discovery targets, to identify new uses for known drugs, to identify markers for drug response, and related purposes.",10453553,Drug discovery methods,2019
G16B,G16B10/00,"Systems and methods are provided for evaluating polygenic models. One embodiment is a system that includes a memory storing a polygenic model that uses genetic variants which occupy predetermined genetic loci as inputs, and makes predictions for individuals based on the inputs. The system also includes an interface that receives an indication of known genetic variants exhibited by an individual, and a controller. The controller operates the model to make a prediction for the individual, determines that the indication does not provide known genetic variants for a subset of the predetermined genetic loci, and evaluates a performance of the prediction of the model based on the subset of the predetermined genetic loci that have not been provided known genetic variants.",10438687,Dynamic evaluation of polygenic models based on genetic loci for which input is received,2019
G16B,G16B30/00,"A high performance, low-cost, gapped read alignment algorithm is disclosed that produces high quality alignments of a complete human genome in a few minutes. Additionally, the algorithm is more than an order of magnitude faster than previous approaches using a low-cost workstation. The results are obtained via careful algorithm engineering of the seeding based approach. The use of non-hashed seeds in combination with techniques from search engine ranking achieves fast cache-efficient processing. The algorithm can also be efficiently parallelized. Integration into an in-memory database infrastructure (IMDB) leads to low overhead for data management and further analysis.",10381106,Efficient genomic read alignment in an in-memory database,2019
G16B,G16B30/00,"An electrochemical screening method for the selection of DNA aptamers against 11-deoxycortisol (11-DCL) using gold electrode for target immobilization is described. The gold electrode is used as solid matrix instead of the beads for SELEX. The selection steps (SELEX) are performed on the 11-DC modified electrode directly as the DNA library in the first round or the enriched DNA pools in the subsequent rounds were incubated on the electrode, then the unbound DNA is washed and the bound DNA is measured directly by square wave voltammetry. Then elution of the bound DNA is performed for further use.",10520462,Electrochemical screening for the selection of DNA aptamers,2019
G16B,G16B30/00,Systems and methods to characterize one or more microorganisms or DNA fragments thereof are disclosed. Exemplary methods and systems use comparison of DNA sequencing information to information in one or more databases to characterize the one or more microorganism or DNA fragments thereof. Exemplary systems and methods can be used in a clinical setting to provide rapid analysis of microorganisms that may be a cause of infection.,10204209,Electronic methods and systems for microorganism characterization,2019
G16B,G16B40/00,"Methods and systems are disclosed for encoding and decoding data from genetic traits. In one embodiment, the invention provides a method of encoding data from genetic traits. The method comprises encoding genetic traits information, including using quantum dot wavelengths to identify distinct genetic traits, and using numbers of the quantum dots to represent probabilities associated with the traits. In an embodiment, the invention provides a genetic characteristics decoding system for decoding genetic information encoded using quantum dots in a carrier. The decoding system comprises a light source for charging the quantum dots in the carrier; a scanner for scanning the carrier to retrieve information from the charged quantum dots; and a processing system for processing the retrieved information to determine quantum dot wavelengths to identify distinct genetic traits, and to determine numbers of the quantum dots to identify probabilities associated with the genetic traits.",10347364,Encoding data from genetic traits relevant to illness diagnosis and heritage,2019
G16B,G16B20/00,"The invention provides for methods and systems for engineering target proteins, based on protein sequence characteristics that influence the likelihood of obtaining a crystal suitable for X-ray structure solution, to improve protein crystallization, as well as related material.",10294266,Engineering surface epitopes to improve protein crystallization,2019
G16B,G16B30/00,"The present disclosure provides compositions and methods for the generation of an antibody or immunogenic composition, such as a vaccine, through epitope focusing by variable effective antigen surface concentration. Generally, the composition and methods of the disclosure comprise three steps: a “design process” comprising one or more in silico bioinformatics steps to select and generate a library of potential antigens for use in the immunogenic composition; a “formulation process”, comprising in vitro testing of potential antigens, using various biochemical assays, and further combining two or more antigens to generate one or more immunogenic compositions; and an “administering” step, whereby the immunogenic composition is administered to a host animal, immune cell, subject or patient. Further steps may also be included, such as the isolation and production of antibodies raised by host immune response to the immunogenic composition.",10196427,Epitope focusing by variable effective antigen surface concentration,2019
G16B,G16B25/00,"Disclosed herein are methods and systems for detecting and/or quantifying cellular targets such as nucleic acids in cells, tissues, organs or organisms. Through sequential barcoding, it is possible to perform high-throughput profiling of a large number of targets, such as transcripts and/or DNA loci. In some embodiments, error correction is implemented through use of barcodes that can tolerate mistakes and missing data during sequential hybridization of probes to selected targets.",10510435,Error correction of multiplex imaging analysis by sequential hybridization,2019
G16B,G16B20/00,The present invention relates to genetic analysis and evaluation utilizing copy-number variants or polymorphisms. The methods utilize array comparative genomic hybridization and PCR assays to identify the significance of copy number variations in a human or non-human animal subject or subject group.,10210306,Evaluating genetic disorders,2019
G16B,G16B20/00,"The present invention relates to genetic analysis and evaluation utilizing copy-number variants or polymorphisms. The methods utilize array comparative genomic hybridization and PCR assays to identify the significance of copy number variations in a human, non-human animal, and plant subject or subject group.",10522240,Evaluating genetic disorders,2019
G16B,G16B45/00,"A system for reconstructing haplotypes from genotype data includes a memory, a processor, and a reconstruction module. The reconstruction module is configured to access a set of progeny genotype data including n progenies encoded with m genetic markers. A first set of parent haplotypes associated with a first parent of the n progenies and a second set of parent haplotypes associated with a second parent of the n progenies are identified based on at least the set of progeny genotype data. An agglomerate data structure including a collection of sets of haplotype sequences characterizing the n progenies is constructed based on the set of progeny genotype data and the first and second sets of parent haplotypes. Each set of haplotype sequences includes a number of crossovers equal to a total minimum number of observable crossovers in the n progenies.",10460832,Exact haplotype reconstruction of F2 populations,2019
G16B,G16B45/00,"Various embodiments reconstruct haplotypes from genotype data. In one embodiment, a set of progeny genotype data comprising n progenies encoded with m genetic markers is accessed. A first set of parent haplotypes associated with a first parent of the n progenies and a second set of parent haplotypes associated with a second parent of the n progenies are identified based on at least the set of progeny genotype data. A total minimum number of observable crossovers in the n progenies is determined. An agglomerate data structure comprising a collection of sets of haplotype sequences characterizing the n progenies is constructed based on the set of progeny genotype data and the first and second sets of parent haplotypes. Each set of haplotype sequences includes a number of crossovers equal to the total minimum number of observable crossovers in the n progenies.",10468122,Exact haplotype reconstruction of F2 populations,2019
G16B,G16B15/00,"A method for extracting information from a molecular pathway diagram may be provided. The method includes providing a molecular pathway diagram, detecting basic graphical structural elements in the diagram resulting in a set of basic objects, detecting a graphical semantic of each of the basic graphical structural elements resulting in a set of structural primitives, and detecting a graphical syntax of the basic graphical structural element relative to each other and to the diagram. Furthermore, the method includes assigning metadata to a plurality of the detected basic graphical structural elements, where the metadata includes basic graphical structural element data, graphical semantic data and graphical syntax data resulting in a set of entities and relationships.",10360993,Extract information from molecular pathway diagram,2019
G16B,G16B45/00,"Displaying a comparison of genetic data is disclosed, including receiving an indication of a first individual, receiving an indication of a second individual, retrieving the genotypic information for the first individual and the second individual, comparing the genotypic information of the first individual and the second individual, displaying an indication of the comparison of the genotypic information of the first individual and the second individual graphically. A first graphical symbol is used to display an indication of the genome regions for which the first individual and the second individual are identical. A second graphical symbol is used to display an indication of the genome regions for which the first individual and the second individual are half identical.",10275569,Family inheritance,2019
G16B,G16B10/00,"Described embodiments enable identification of family networks using combinations of DNA analysis and genealogical information. Genealogical data is provided by users of a genealogical research service or collected from other sources and used to create family trees for each user. DNA samples are also received from the users. By analyzing the DNA samples, potential genetic relationships can be identified between some users. Once these DNA-suggested relationships have been identified, common ancestors can be sought in the respective trees of the potentially related users. Where these common ancestors exist, an inference is drawn that the DNA-suggested relationship accurately represents a familial overlap between the individuals in question. People descended from the same common ancestor are each members of a family network. Members of a family network not in a user's tree may be identified for the user, enabling the user to discover additional ancestors that might otherwise have remained unknown.",10296710,Family networks,2019
G16B,G16B45/00,"A method for finding a best matching string among a set of strings for a reference string includes representing, for each of the set of strings paired with the reference string, a dynamic programming problem for calculating a final alignment score as a matrix of cells, and calculating a current optimal alignment boundary threshold. The method also includes executing, for each string of the set of strings, a calculation of a prospective final alignment score of a candidate alignment of the each of the set of strings and the reference string for each cell. Based on determining, that prospective final alignment score improves the current optimal alignment boundary threshold, the method includes calculating a final alignment score for the string of the set of strings associated with the cell. Otherwise, the method includes aborting the calculation of a candidate alignment covering the string associated with the cell.",10318239,Finding a best matching string among a set of strings,2019
G16B,G16B20/00,"Improved multi-cell nanopore-based sequencing chips and methods can employ formation, characterization, calibration, and/or normalization techniques. For example, various methods may include one or more steps of performing physical checks of cell circuitry, forming and characterizing a lipid layer on the cells, performing a zero point calibration of the cells, forming and characterizing nanopores on the lipid layers of each cell, performing a sequencing operation to accumulate sequencing signals from the cells, normalizing those sequencing signals, and determining bases based on the normalized sequencing signals.",10317392,Formation and calibration of nanopore sequencing cells,2019
G16B,G16B20/00,"The present invention concerns markers of resistance of HER2 expressing tumors to treatment with HER2 inhibitors, such as HER2 antibodies, including trastuzumab.",10385405,Gene expression markers of tumor resistance to HER2 inhibitor treatment,2019
G16B,G16B20/00,"The present invention is a tool for diagnosis and prediction using biomarker-based risk assessment for chilling-related disorders of Rosaceous fruit crops including apple and pear. Provided are methodology and genes whose relative and absolute expression can accurately indicate disorder risk throughout the production and supply chain of these crops. This technology describes a necessary and novel management tool for stakeholders producing, servicing, or retailing these crops.",10174378,Gene expression monitoring for risk assessment of apple and pear fruit storage stress and physiological disorders,2019
G16B,G16B20/00,The present invention provides algorithm-based molecular assays that involve measurement of expression levels of genes from a biological sample obtained from a kidney cancer patient. The present invention also provides methods of obtaining a quantitative score for a patient with kidney cancer based on measurement of expression levels of genes from a biological sample obtained from a kidney cancer patient. The genes may be grouped into functional gene subsets for calculating the quantitative score and the gene subsets may be weighted according to their contribution to cancer recurrence.,10181008,Gene expression profile algorithm for calculating a recurrence score for a patient with kidney cancer,2019
G16B,G16B20/00,"By a genome-wide gene analysis of expression profiles of over 50,000 known or putative gene sequences in peripheral blood, the present inventors have identified a consensus set of gene expression-based molecular biomarkers associated with subclinical acute rejection (subAR). These genes sets are useful for diagnosis, prognosis, monitoring of subAR.",10443100,Gene expression profiles associated with sub-clinical kidney transplant rejection,2019
G16B,G16B25/00,"The present invention relates to a method for selecting a gene intended to predict the prognosis for a cancer, to the selected gene for predicting the prognosis of cancer and to a kit for predicting and a method for predicting metastasis in breast-cancer patients by using the same. In the present invention, a straight forward method is used to achieve high-reliability prediction of the patient's prognosis by analyzing for the genetic characteristics of early stage breast cancer, and thus the present invention can be used to advantage in prognosis diagnosis which can reduce unnecessary anticancer therapy.",10428386,"Gene for predicting the prognosis for early-stage breast cancer, and a method for predicting the prognosis for early-stage breast cancer by using the same",2019
G16B,G16B20/00,The present invention relates to gene fusions and alternative spliced junctions associated with breast cancer. The present invention also relates to novel methods of identifying gene fusions and alternative spliced junctions in RNA sequencing data. The present invention further relates to predicting prognosis of a breast cancer patient based on the number of gene fusion events.,10169530,Gene fusions and alternatively spliced junctions associated with breast cancer,2019
G16B,G16B30/00,"Methods and genetic sequences are described for use in determining the diagnosis, subtype, prognosis, and disease course of high-grade gliomas, such as glioblastoma multiforme. One such method includes determining increased expression of at least one gene on a chromosome segment in cells of the glioma, the segment being 17:57,851,812-17:57,973,757; 7:127,892,509-7:127,947,649; 12:33,854-12:264,310; or 19:33,329,393-19:35,322,055; and estimating, based on the expression, a predicted length of survival, a probability of survival, or a predicted response to a therapy for the glioma.",10202643,Genetic alterations in glioma,2019
G16B,G16B30/00,"An object is to enable to search genetic information in an encrypted state. An encryption apparatus (200) encrypts a target gene which is genetic information to be stored in a storage apparatus and generates an encrypted gene, as well compares a reference gene which is predefined genetic information with the target gene to generate differential information, and generates an encrypted tag which is encrypted by embedding the generated differential information. A data center (400) stores the encrypted gene with related to the encrypted tag in the storage apparatus. A search apparatus (300) generates a search query which is encrypted by embedding the differential information as a search keyword, and sends the generated search query to a data center (400). The data center (400) specifies the encrypted tag including the differential information specified in the search query, extracts the related encrypted gene, and sends the encrypted gene to the search apparatus (300).",10311239,"Genetic information storage apparatus, genetic information search apparatus, genetic information storage program, genetic information search program, genetic information storage method, genetic information search method, and genetic information search system",2019
G16B,G16B30/00,Provided are polymorphic markers defined by SEQ ID Nos:1-5 which are associated with suicide risk. Also provided are methods of use of such markers as well as kits for identifying the presence of markers.,10435748,Genetic markers associated with suicide risk and methods of use thereof,2019
